secid,tradedate,close,open,high,low,value,duration,yield,capitalization
RURPLRUBTR,2025-03-11,135.02,135.02,135.02,135.02,912356160.0,935.0,8.66,359140166573.8231
RURPLRUBTR,2025-03-12,134.09,134.09,134.09,134.09,2004115994.0,937.0,7.95,356655715882.4227
RURPLRUBTR,2025-03-13,133.43,133.43,133.43,133.43,1626137644.0,937.0,8.32,354911136153.5026
RURPLRUBTR,2025-03-14,132.8,132.8,132.8,132.8,1847154590.0,933.0,8.49,353225013788.0643
RURPLRUBTR,2025-03-17,130.5,130.5,130.5,130.5,964341266.0,931.0,8.91,346671955091.0071
RURPLRUBTR,2025-03-18,129.57,129.57,129.57,129.57,1290483670.0,931.0,8.45,344195235112.8148
RURPLRUBTR,2025-03-19,130.06,130.06,130.06,130.06,2099535768.0,935.0,6.46,345508945457.0425
RURPLRUBTR,2025-03-20,131.77,131.77,131.77,131.77,1174179497.0,935.0,6.73,350061420698.9755
RURPLRUBTR,2025-03-21,132.86,132.86,132.86,132.86,978496867.0,934.0,7.32,352702946279.9135
RURPLRUBTR,2025-03-24,131.97,131.97,131.97,131.97,1289667596.0,930.0,7.87,350279514201.6845
RURPLRUBTR,2025-03-25,131.39,131.39,131.39,131.39,1594906898.0,930.0,7.61,348731355553.8563
RURPLRUBTR,2025-03-26,130.79,130.79,130.79,130.79,643149659.0,927.0,8.04,347140203410.5913
RURPLRUBTR,2025-03-27,130.28,130.28,130.28,130.28,1043864979.0,926.0,8.33,345793288712.6046
RURPLRUBTR,2025-03-28,130.34,130.34,130.34,130.34,1731364420.0,924.0,7.92,345943012836.3043
RURPLRUBTR,2025-03-31,132.12,132.12,132.12,132.12,873729675.0,924.0,7.3,350679508737.6702
RURPLRUBTR,2025-04-01,133.09,133.09,133.09,133.09,3342049071.0,922.0,8.06,353265252779.4157
RURPLRUBTR,2025-04-02,131.85,131.85,131.85,131.85,517585975.0,922.0,8.28,349985797451.5705
RURPLRUBTR,2025-04-03,131.66,131.66,131.66,131.66,531771696.0,919.0,8.05,349485458780.4421
RURPLRUBTR,2025-04-04,132.73,132.73,132.73,132.73,1193533631.0,916.0,7.23,352325517921.6222
RURPLRUBTR,2025-04-07,133.85,133.85,133.85,133.85,2596177909.0,916.0,6.78,355061523754.9834
RURPLRUBTR,2025-04-08,135.01,135.01,135.01,135.01,1241868750.0,912.0,7.56,358132594414.732
